# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:35:44 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
2,FS,3378,0:36.414.012,45.000 us,67 B,,08,01,      DATA1 packet,4B 40 00 2D 11 AC 26 5B BD 59 C7 C0 A8 2A F6 00 7B 00 7B 00 38 F6 15 24 02 03 EC 00 00 03 F5 00 00 03 F6 83 BC 03 DC D7 16 30 3A 30 A5 C8 AC D7 16 30 3D 85 67 1B FF D7 16 30 3D A5 FA 0D 16 D7 16 5E C8,,"K@.-..&[.Y...*..{.{.8..$.................0:0....."
2,FS,3379,0:36.414.058,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3380,0:36.414.065,11.666 us,6 B,,08,01,   IN txn,30 3D A5 FC 9E CA,,"0=...."
2,FS,3381,0:36.414.065,2.083 us,3 B,,08,01,      IN packet,69 88 D0,,"i.."
2,FS,3382,0:36.414.069,6.183 us,9 B,,08,01,      DATA0 packet,C3 30 3D A5 FC 9E CA 9D 1A,,".0=......"
2,FS,3383,0:36.414.076,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,3384,0:36.414.279,201.028.750 ms,,,,,[202 SOF],,[Frames: 1202 - 1403] ,""
0,FS,3385,0:36.615.319,242.083 us,114 B,,08,01,CDC OUT Data,01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10 3A FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 02 85 00 92 EF 00 00 00 00 01 01 7A 7C 2B B1 CF F1,,"....r...$...F...............................33..."
1,FS,3386,0:36.615.319,183.916 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10,,"....r...$...F...............................33..."
2,FS,3387,0:36.615.319,117.083 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,3388,0:36.615.319,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10,,"....r...$...F...............................33..."
4,FS,3389,0:36.615.319,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3390,0:36.615.322,44.750 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10 0C 87,,".....r...$...F...............................33.."
4,FS,3391,0:36.615.368,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,3392,0:36.615.386,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10,,"....r...$...F...............................33..."
4,FS,3393,0:36.615.386,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3394,0:36.615.389,44.750 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10 0C 87,,".....r...$...F...............................33.."
4,FS,3395,0:36.615.435,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,3396,0:36.615.453,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3397,0:36.615.456,44.750 us,67 B,,08,01,      DATA0 packet,C3 01 00 00 00 72 00 00 00 24 00 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 02 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 00 10 0C 87,,".....r...$...F...............................33.."
2,FS,3398,0:36.615.502,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3399,0:36.615.520,41.166 us,50 B,,08,01,   OUT txn,3A FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 02 85 00 92 EF 00 00 00 00 01 01 7A 7C 2B B1 CF F1,,":.........x|+...............................z|+.."
2,FS,3400,0:36.615.520,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3401,0:36.615.523,35.916 us,53 B,,08,01,      DATA1 packet,4B 3A FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 02 85 00 92 EF 00 00 00 00 01 01 7A 7C 2B B1 CF F1 09 7A,,"K:.........x|+...............................z|+."
2,FS,3402,0:36.615.560,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,3403,0:36.616.306,328.045.583 ms,,,,,[329 SOF],,[Frames: 1404 - 1732] ,""
0,FS,3404,0:36.944.172,530.166 us,394 B,,08,01,CDC OUT Data,01 00 00 00 8A 01 00 00 24 00 00 00 5E 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 FB 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 01 28 11 FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 01 28 23 76 00 00 84 00 00 00 00 07 00 00 00 00 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 01 00 05 6B 70 6F 78 61 C0 38 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 01 37 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 02 C0 4A C0 4A 00 0D 80 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 4E 55 58 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 33 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 4A C0 D9 00 10 80 01 00 00 11 94 00 01 00 C0 0C 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 4A,,"........$...^...............................33..."
1,FS,3405,0:36.944.172,115.250 us,64 B,,08,01,   OUT txn   [1 POLL],01 00 00 00 8A 01 00 00 24 00 00 00 5E 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 FB 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 01 28,,"........$...^...............................33..."
2,FS,3406,0:36.944.172,50.000 us,,,08,01,      [1 OUT-DATA-NAK],,,""
3,FS,3407,0:36.944.172,50.000 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 8A 01 00 00 24 00 00 00 5E 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 FB 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 01 28,,"........$...^...............................33..."
4,FS,3408,0:36.944.172,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3409,0:36.944.175,44.850 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 8A 01 00 00 24 00 00 00 5E 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 FB 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 01 28 C3 7F,,".........$...^...............................33.."
4,FS,3410,0:36.944.222,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,3411,0:36.944.238,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3412,0:36.944.241,44.850 us,67 B,,08,01,      DATA0 packet,C3 01 00 00 00 8A 01 00 00 24 00 00 00 5E 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 33 33 00 00 00 FB 7A 7C 2B B1 CF F1 86 DD 60 00 00 00 01 28 C3 7F,,".........$...^...............................33.."
2,FS,3413,0:36.944.287,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3414,0:36.944.362,50.333 us,64 B,,08,01,   OUT txn,11 FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 01 28 23 76 00 00 84 00 00 00 00 07 00 00 00 00 19 6B 70 6F 78 61 20 5B 37 61,,"..........x|+..........................(#v......."
2,FS,3415,0:36.944.362,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3416,0:36.944.365,45.250 us,67 B,,08,01,      DATA1 packet,4B 11 FF FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 FF 02 00 00 00 00 00 00 00 00 00 00 00 00 00 FB 14 E9 14 E9 01 28 23 76 00 00 84 00 00 00 00 07 00 00 00 00 19 6B 70 6F 78 61 20 5B 37 61 A2 4B,,"K..........x|+..........................(#v......"
2,FS,3417,0:36.944.412,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3418,0:36.944.428,49.833 us,64 B,,08,01,   OUT txn,3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 01 00 05 6B 70 6F 78 61 C0 38 00 1C 80 01,,":7c:2b:b1:cf:f1]._workstation._tcp.local........."
2,FS,3419,0:36.944.428,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3420,0:36.944.431,44.750 us,67 B,,08,01,      DATA0 packet,C3 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 10 80 01 00 00 11 94 00 01 00 05 6B 70 6F 78 61 C0 38 00 1C 80 01 C4 E5,,".:7c:2b:b1:cf:f1]._workstation._tcp.local........"
2,FS,3421,0:36.944.477,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3422,0:36.944.493,50.083 us,64 B,,08,01,   OUT txn,00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 01 37 01 30 01 30 01 30 01 30 01 30,,"...x..........x|+......1.f.f.c.1.b.e.f.f.f.b.2.c."
2,FS,3423,0:36.944.493,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3424,0:36.944.496,45.000 us,67 B,,08,01,      DATA1 packet,4B 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 01 31 01 66 01 66 01 63 01 31 01 62 01 65 01 66 01 66 01 66 01 62 01 32 01 63 01 37 01 38 01 37 01 30 01 30 01 30 01 30 01 30 C5 B5,,"K...x..........x|+......1.f.f.c.1.b.e.f.f.f.b.2.c"
2,FS,3425,0:36.944.542,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3426,0:36.944.558,49.916 us,64 B,,08,01,   OUT txn,01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 02 C0 4A C0 4A 00 0D 80 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49,,".0.0.0.0.0.0.0.0.8.e.f.ip6.arpa........x...J.J..."
2,FS,3427,0:36.944.558,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3428,0:36.944.562,44.750 us,67 B,,08,01,      DATA0 packet,C3 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 30 01 38 01 65 01 66 03 69 70 36 04 61 72 70 61 00 00 0C 80 01 00 00 00 78 00 02 C0 4A C0 4A 00 0D 80 01 00 00 00 78 00 0B 04 49 36 38 36 05 4C 49 BB 8F,,"..0.0.0.0.0.0.0.0.8.e.f.ip6.arpa........x...J.J.."
2,FS,3429,0:36.944.608,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3430,0:36.944.624,49.916 us,64 B,,08,01,   OUT txn,4E 55 58 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 33 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 4A C0 D9 00 10 80 01 00 00 11 94 00 01 00 C0 0C 00 21 80 01 00 00 00 78,,"NUX.kpoxa._udisks-ssh.3.!.....x.........J........"
2,FS,3431,0:36.944.624,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3432,0:36.944.627,44.750 us,67 B,,08,01,      DATA1 packet,4B 4E 55 58 05 6B 70 6F 78 61 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 33 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 16 C0 4A C0 D9 00 10 80 01 00 00 11 94 00 01 00 C0 0C 00 21 80 01 00 00 00 78 0A 18,,"KNUX.kpoxa._udisks-ssh.3.!.....x.........J......."
2,FS,3433,0:36.944.673,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3434,0:36.944.689,13.916 us,10 B,,08,01,   OUT txn,00 08 00 00 00 00 00 09 C0 4A,,".........J"
2,FS,3435,0:36.944.689,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3436,0:36.944.692,8.750 us,13 B,,08,01,      DATA0 packet,C3 00 08 00 00 00 00 00 09 C0 4A E9 CD,,"..........J.."
2,FS,3437,0:36.944.702,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,3438,0:36.945.350,102.015.583 ms,,,,,[103 SOF],,[Frames: 1733 - 1835] ,""
0,FS,3439,0:37.047.468,272.333 us,131 B,,08,01,CDC OUT Data,01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15 40 00 FF 11 81 F4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 00 35 07 9D 00 00 00 00 00 02 00 00 00 00 00 00 05 5F 69 70 70 73 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 0C 00 01 04 5F 69 70 70 C0 12 00 0C 00 01,,"........$...W.................................^.."
1,FS,3440,0:37.047.468,180.666 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15,,"........$...W.................................^.."
2,FS,3441,0:37.047.468,115.250 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,3442,0:37.047.468,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15,,"........$...W.................................^.."
4,FS,3443,0:37.047.468,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3444,0:37.047.471,44.750 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15 6D C5,,"K........$...W.................................^."
4,FS,3445,0:37.047.517,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,3446,0:37.047.533,49.916 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15,,"........$...W.................................^.."
4,FS,3447,0:37.047.533,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3448,0:37.047.536,44.750 us,67 B,,08,01,            DATA1 packet,4B 01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15 6D C5,,"K........$...W.................................^."
4,FS,3449,0:37.047.582,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,3450,0:37.047.599,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3451,0:37.047.602,44.750 us,67 B,,08,01,      DATA1 packet,4B 01 00 00 00 83 00 00 00 24 00 00 00 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 00 49 2D 15 6D C5,,"K........$...W.................................^."
2,FS,3452,0:37.047.648,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3453,0:37.047.664,50.000 us,64 B,,08,01,   OUT txn,40 00 FF 11 81 F4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 00 35 07 9D 00 00 00 00 00 02 00 00 00 00 00 00 05 5F 69 70 70 73 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 0C 00 01 04 5F 69 70 70 C0 12 00,,"@.......*..........5..............._ipps._tcp.loc"
2,FS,3454,0:37.047.664,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3455,0:37.047.667,44.850 us,67 B,,08,01,      DATA0 packet,C3 40 00 FF 11 81 F4 C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 00 35 07 9D 00 00 00 00 00 02 00 00 00 00 00 00 05 5F 69 70 70 73 04 5F 74 63 70 05 6C 6F 63 61 6C 00 00 0C 00 01 04 5F 69 70 70 C0 12 00 88 AE,,".@.......*..........5..............._ipps._tcp.lo"
2,FS,3456,0:37.047.713,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3457,0:37.047.731,9.333 us,3 B,,08,01,   OUT txn,0C 00 01,,"..."
2,FS,3458,0:37.047.731,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3459,0:37.047.734,4.183 us,6 B,,08,01,      DATA1 packet,4B 0C 00 01 8F FC,,"K....."
2,FS,3460,0:37.047.740,750 ns,1 B,,08,01,      ACK packet,D2,,"."
0,FS,3461,0:35.164.117,1.984.267.333 s,,,08,02,[63 IN-NAK],,[Periodic Timeout],""
0,FS,3462,0:37.048.364,579.078.833 ms,,,,,[580 SOF],,[Frames: 1836 - 367] ,""
0,FS,3463,0:37.627.453,490.916 us,360 B,,08,01,CDC OUT Data,01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16 40 00 FF 11 81 0E C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 1A 2B 34 00 00 84 00 00 00 00 0A 00 00 00 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 05 6C 6F 63 61 6C 00 00 0C 00 01 00 00 11 94 00 14 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 C0 23 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 41 00 0C 00 01 00 00 11 94 00 08 05 6B 70 6F 78 61 C0 48 C0 60 00 10 80 01 00 00 11 94 00 01 00 C0 60 00 21 80 01 00 00 00 78 00 0E 00 00 00 00 00 16 05 6B 70 6F 78 61 C0 23 C0 87 00 1C 80 01 00 00 00 78 00 10 FE 80 00 00 00 00 00 00 78 7C 2B FF FE B1 CF F1 C0 87 00 01 80 01 00 00 00 78 00 04 C0 A8 2A F6 C0 0C 00 0C 00 01 00 00 11 94 00 02 C0 48 C0 34 00 0C 00 01 00 00 11 94 00 1C 19 6B 70 6F 78 61 20 5B 37 61 3A 37 63 3A 32 62 3A 62 31 3A 63 66 3A 66 31 5D C0 34 C0 D5 00 10 80 01 00 00 11 94 00 01 00 C0 D5 00 21 80 01 00 00 00 78 00 08 00 00 00 00 00 09 C0 87,,"....h...$...<.................................^.."
1,FS,3464,0:37.627.453,180.833 us,64 B,,08,01,   OUT txn   [2 POLL],01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16,,"....h...$...<.................................^.."
2,FS,3465,0:37.627.453,115.500 us,,,08,01,      [2 OUT-DATA-NAK],,,""
3,FS,3466,0:37.627.453,50.000 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16,,"....h...$...<.................................^.."
4,FS,3467,0:37.627.453,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3468,0:37.627.456,44.850 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16 FA 7B,,".....h...$...<.................................^."
4,FS,3469,0:37.627.502,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
3,FS,3470,0:37.627.518,50.000 us,64 B,,08,01,         OUT-DATA-NAK,01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16,,"....h...$...<.................................^.."
4,FS,3471,0:37.627.518,2.083 us,3 B,,08,01,            OUT packet,E1 88 D0,,"..."
4,FS,3472,0:37.627.521,44.850 us,67 B,,08,01,            DATA0 packet,C3 01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16 FA 7B,,".....h...$...<.................................^."
4,FS,3473,0:37.627.568,750 ns,1 B,,08,01,            NAK packet,5A,,"Z"
2,FS,3474,0:37.627.584,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3475,0:37.627.587,44.850 us,67 B,,08,01,      DATA0 packet,C3 01 00 00 00 68 01 00 00 24 00 00 00 3C 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 00 5E 00 00 FB 7A 7C 2B B1 CF F1 08 00 45 00 01 2E 2D 16 FA 7B,,".....h...$...<.................................^."
2,FS,3476,0:37.627.633,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3477,0:37.627.649,49.916 us,64 B,,08,01,   OUT txn,40 00 FF 11 81 0E C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 1A 2B 34 00 00 84 00 00 00 00 0A 00 00 00 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 05 6C 6F 63 61 6C 00,,"@.......*...........+4............._services._dns"
2,FS,3478,0:37.627.649,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3479,0:37.627.652,44.850 us,67 B,,08,01,      DATA1 packet,4B 40 00 FF 11 81 0E C0 A8 2A F6 E0 00 00 FB 14 E9 14 E9 01 1A 2B 34 00 00 84 00 00 00 00 0A 00 00 00 00 09 5F 73 65 72 76 69 63 65 73 07 5F 64 6E 73 2D 73 64 04 5F 75 64 70 05 6C 6F 63 61 6C 00 58 AC,,"K@.......*...........+4............._services._dn"
2,FS,3480,0:37.627.698,750 ns,1 B,,08,01,      ACK packet,D2,,"."
1,FS,3481,0:37.627.714,49.833 us,64 B,,08,01,   OUT txn,00 0C 00 01 00 00 11 94 00 14 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 C0 23 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 41 00 0C 00 01 00 00 11 94 00 08 05 6B 70 6F 78 61 C0 48 C0 60,,"..........._workstation._tcp.#._udisks-ssh.A....."
2,FS,3482,0:37.627.714,2.083 us,3 B,,08,01,      OUT packet,E1 88 D0,,"..."
2,FS,3483,0:37.627.717,44.750 us,67 B,,08,01,      DATA0 packet,C3 00 0C 00 01 00 00 11 94 00 14 0C 5F 77 6F 72 6B 73 74 61 74 69 6F 6E 04 5F 74 63 70 C0 23 0B 5F 75 64 69 73 6B 73 2D 73 73 68 C0 41 00 0C 00 01 00 00 11 94 00 08 05 6B 70 6F 78 61 C0 48 C0 60 80 C8,,"............_workstation._tcp.#._udisks-ssh.A...."
2,FS,3484,0:37.627.763,750 ns,1 B,,08,01,      ACK packet,D2,,"."
